park_name,park_unit,state,year,month,month_name,date,visitor_count,average_temperature_f,precipitation_in,latitude,climate_zone
Biscayne,BISC,FL,2014,7,July,2014-07-01,73604,NA,2.7,NA,NA
Biscayne,BISC,FL,2014,8,August,2014-08-01,68347,NA,2.6,NA,NA
Biscayne,BISC,FL,2014,9,September,2014-09-01,55203,NA,2.5,NA,NA
Biscayne,BISC,FL,2014,10,October,2014-10-01,44688,NA,2.5,NA,NA
Biscayne,BISC,FL,2014,11,November,2014-11-01,36802,NA,2.5,NA,NA
Biscayne,BISC,FL,2014,12,December,2014-12-01,34173,NA,2.3,NA,NA
Biscayne,BISC,FL,2015,1,January,2015-01-01,17786,NA,2.1,NA,NA
Biscayne,BISC,FL,2015,2,February,2015-02-01,20327,NA,1.9,NA,NA
Biscayne,BISC,FL,2015,3,March,2015-03-01,27949,NA,2.4,NA,NA
Biscayne,BISC,FL,2015,4,April,2015-04-01,35571,NA,2.7,NA,NA
Biscayne,BISC,FL,2015,5,May,2015-05-01,45735,NA,3.1,NA,NA
Biscayne,BISC,FL,2015,6,June,2015-06-01,58439,NA,3,NA,NA
Biscayne,BISC,FL,2015,7,July,2015-07-01,71143,NA,2.7,NA,NA
Biscayne,BISC,FL,2015,8,August,2015-08-01,66061,NA,2.6,NA,NA
Biscayne,BISC,FL,2015,9,September,2015-09-01,53357,NA,2.5,NA,NA
Biscayne,BISC,FL,2015,10,October,2015-10-01,43194,NA,2.5,NA,NA
Biscayne,BISC,FL,2015,11,November,2015-11-01,35571,NA,2.5,NA,NA
Biscayne,BISC,FL,2015,12,December,2015-12-01,33031,NA,2.3,NA,NA
Biscayne,BISC,FL,2016,1,January,2016-01-01,18015,NA,2.1,NA,NA
Biscayne,BISC,FL,2016,2,February,2016-02-01,20588,NA,1.9,NA,NA
Biscayne,BISC,FL,2016,3,March,2016-03-01,28309,NA,2.4,NA,NA
Biscayne,BISC,FL,2016,4,April,2016-04-01,36030,NA,2.7,NA,NA
Biscayne,BISC,FL,2016,5,May,2016-05-01,46324,NA,3.1,NA,NA
Biscayne,BISC,FL,2016,6,June,2016-06-01,59192,NA,3,NA,NA
Biscayne,BISC,FL,2016,7,July,2016-07-01,72059,NA,2.7,NA,NA
Biscayne,BISC,FL,2016,8,August,2016-08-01,66912,NA,2.6,NA,NA
Biscayne,BISC,FL,2016,9,September,2016-09-01,54044,NA,2.5,NA,NA
Biscayne,BISC,FL,2016,10,October,2016-10-01,43750,NA,2.5,NA,NA
Biscayne,BISC,FL,2016,11,November,2016-11-01,36030,NA,2.5,NA,NA
Biscayne,BISC,FL,2016,12,December,2016-12-01,33456,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,1,January,2007-01-01,7685,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,2,February,2007-02-01,8783,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,3,March,2007-03-01,12077,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,4,April,2007-04-01,15370,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,5,May,2007-05-01,19762,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,6,June,2007-06-01,25251,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,7,July,2007-07-01,30741,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,8,August,2007-08-01,28545,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,9,September,2007-09-01,23055,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,10,October,2007-10-01,18664,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,11,November,2007-11-01,15370,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2007,12,December,2007-12-01,14272,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,1,January,2008-01-01,5606,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,2,February,2008-02-01,6407,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,3,March,2008-03-01,8810,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,4,April,2008-04-01,11213,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,5,May,2008-05-01,14417,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,6,June,2008-06-01,18421,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,7,July,2008-07-01,22426,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,8,August,2008-08-01,20824,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,9,September,2008-09-01,16819,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,10,October,2008-10-01,13616,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,11,November,2008-11-01,11213,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2008,12,December,2008-12-01,10412,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,1,January,2009-01-01,6001,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,2,February,2009-02-01,6858,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,3,March,2009-03-01,9430,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,4,April,2009-04-01,12002,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,5,May,2009-05-01,15431,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,6,June,2009-06-01,19717,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,7,July,2009-07-01,24003,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,8,August,2009-08-01,22289,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,9,September,2009-09-01,18002,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,10,October,2009-10-01,14573,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,11,November,2009-11-01,12002,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2009,12,December,2009-12-01,11144,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,1,January,2010-01-01,6172,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,2,February,2010-02-01,7054,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,3,March,2010-03-01,9699,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,4,April,2010-04-01,12344,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,5,May,2010-05-01,15871,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,6,June,2010-06-01,20280,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,7,July,2010-07-01,24688,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,8,August,2010-08-01,22925,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,9,September,2010-09-01,18516,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,10,October,2010-10-01,14989,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,11,November,2010-11-01,12344,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2010,12,December,2010-12-01,11462,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,1,January,2011-01-01,5892,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,2,February,2011-02-01,6733,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,3,March,2011-03-01,9258,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,4,April,2011-04-01,11784,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,5,May,2011-05-01,15150,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,6,June,2011-06-01,19359,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,7,July,2011-07-01,23567,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,8,August,2011-08-01,21884,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,9,September,2011-09-01,17675,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,10,October,2011-10-01,14309,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,11,November,2011-11-01,11784,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2011,12,December,2011-12-01,10942,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,1,January,2012-01-01,6740,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,2,February,2012-02-01,7703,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,3,March,2012-03-01,10591,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,4,April,2012-04-01,13480,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,5,May,2012-05-01,17331,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,6,June,2012-06-01,22146,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,7,July,2012-07-01,26960,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,8,August,2012-08-01,25034,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,9,September,2012-09-01,20220,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,10,October,2012-10-01,16368,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,11,November,2012-11-01,13480,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2012,12,December,2012-12-01,12517,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,1,January,2013-01-01,6155,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,2,February,2013-02-01,7034,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,3,March,2013-03-01,9672,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,4,April,2013-04-01,12310,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,5,May,2013-05-01,15827,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,6,June,2013-06-01,20223,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,7,July,2013-07-01,24619,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,8,August,2013-08-01,22861,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,9,September,2013-09-01,18464,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,10,October,2013-10-01,14947,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,11,November,2013-11-01,12310,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2013,12,December,2013-12-01,11430,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,1,January,2014-01-01,6407,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,2,February,2014-02-01,7322,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,3,March,2014-03-01,10067,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,4,April,2014-04-01,12813,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,5,May,2014-05-01,16474,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,6,June,2014-06-01,21050,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,7,July,2014-07-01,25626,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,8,August,2014-08-01,23796,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,9,September,2014-09-01,19220,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,10,October,2014-10-01,15559,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,11,November,2014-11-01,12813,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2014,12,December,2014-12-01,11898,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,1,January,2015-01-01,7321,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,2,February,2015-02-01,8367,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,3,March,2015-03-01,11504,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,4,April,2015-04-01,14642,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,5,May,2015-05-01,18825,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,6,June,2015-06-01,24054,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,7,July,2015-07-01,29283,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,8,August,2015-08-01,27192,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,9,September,2015-09-01,21962,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,10,October,2015-10-01,17779,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,11,November,2015-11-01,14642,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2015,12,December,2015-12-01,13596,NA,2.3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,1,January,2016-01-01,8331,NA,2.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,2,February,2016-02-01,9521,NA,1.9,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,3,March,2016-03-01,13091,NA,2.4,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,4,April,2016-04-01,16661,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,5,May,2016-05-01,21422,NA,3.1,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,6,June,2016-06-01,27372,NA,3,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,7,July,2016-07-01,33323,NA,2.7,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,8,August,2016-08-01,30942,NA,2.6,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,9,September,2016-09-01,24992,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,10,October,2016-10-01,20232,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,11,November,2016-11-01,16661,NA,2.5,NA,NA
Black Canyon of the Gunnison,BLCA,CO,2016,12,December,2016-12-01,15471,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2007,1,January,2007-01-01,35440,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2007,2,February,2007-02-01,40503,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2007,3,March,2007-03-01,55691,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2007,4,April,2007-04-01,70879,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2007,5,May,2007-05-01,91131,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2007,6,June,2007-06-01,116445,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2007,7,July,2007-07-01,141759,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2007,8,August,2007-08-01,131633,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2007,9,September,2007-09-01,106319,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2007,10,October,2007-10-01,86068,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2007,11,November,2007-11-01,70879,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2007,12,December,2007-12-01,65817,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2008,1,January,2008-01-01,36516,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2008,2,February,2008-02-01,41733,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2008,3,March,2008-03-01,57383,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2008,4,April,2008-04-01,73032,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2008,5,May,2008-05-01,93899,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2008,6,June,2008-06-01,119982,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2008,7,July,2008-07-01,146065,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2008,8,August,2008-08-01,135632,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2008,9,September,2008-09-01,109549,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2008,10,October,2008-10-01,88682,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2008,11,November,2008-11-01,73032,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2008,12,December,2008-12-01,67816,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2009,1,January,2009-01-01,42573,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2009,2,February,2009-02-01,48655,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2009,3,March,2009-03-01,66901,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2009,4,April,2009-04-01,85146,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2009,5,May,2009-05-01,109474,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2009,6,June,2009-06-01,139883,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2009,7,July,2009-07-01,170293,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2009,8,August,2009-08-01,158129,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2009,9,September,2009-09-01,127720,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2009,10,October,2009-10-01,103392,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2009,11,November,2009-11-01,85146,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2009,12,December,2009-12-01,79065,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2010,1,January,2010-01-01,44992,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2010,2,February,2010-02-01,51420,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2010,3,March,2010-03-01,70702,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2010,4,April,2010-04-01,89984,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2010,5,May,2010-05-01,115694,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2010,6,June,2010-06-01,147832,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2010,7,July,2010-07-01,179969,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2010,8,August,2010-08-01,167114,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2010,9,September,2010-09-01,134977,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2010,10,October,2010-10-01,109267,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2010,11,November,2010-11-01,89984,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2010,12,December,2010-12-01,83557,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2011,1,January,2011-01-01,45360,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2011,2,February,2011-02-01,51840,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2011,3,March,2011-03-01,71280,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2011,4,April,2011-04-01,90720,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2011,5,May,2011-05-01,116640,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2011,6,June,2011-06-01,149040,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2011,7,July,2011-07-01,181440,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2011,8,August,2011-08-01,168480,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2011,9,September,2011-09-01,136080,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2011,10,October,2011-10-01,110160,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2011,11,November,2011-11-01,90720,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2011,12,December,2011-12-01,84240,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2012,1,January,2012-01-01,48487,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2012,2,February,2012-02-01,55414,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2012,3,March,2012-03-01,76194,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2012,4,April,2012-04-01,96975,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2012,5,May,2012-05-01,124682,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2012,6,June,2012-06-01,159315,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2012,7,July,2012-07-01,193949,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2012,8,August,2012-08-01,180096,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2012,9,September,2012-09-01,145462,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2012,10,October,2012-10-01,117755,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2012,11,November,2012-11-01,96975,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2012,12,December,2012-12-01,90048,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2013,1,January,2013-01-01,45916,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2013,2,February,2013-02-01,52475,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2013,3,March,2013-03-01,72153,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2013,4,April,2013-04-01,91831,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2013,5,May,2013-05-01,118069,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2013,6,June,2013-06-01,150866,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2013,7,July,2013-07-01,183663,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2013,8,August,2013-08-01,170544,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2013,9,September,2013-09-01,137747,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2013,10,October,2013-10-01,111509,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2013,11,November,2013-11-01,91831,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2013,12,December,2013-12-01,85272,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2014,1,January,2014-01-01,50251,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2014,2,February,2014-02-01,57430,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2014,3,March,2014-03-01,78966,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2014,4,April,2014-04-01,100502,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2014,5,May,2014-05-01,129217,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2014,6,June,2014-06-01,165110,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2014,7,July,2014-07-01,201004,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2014,8,August,2014-08-01,186646,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2014,9,September,2014-09-01,150753,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2014,10,October,2014-10-01,122038,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2014,11,November,2014-11-01,100502,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2014,12,December,2014-12-01,93323,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2015,1,January,2015-01-01,61103,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2015,2,February,2015-02-01,69832,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2015,3,March,2015-03-01,96019,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2015,4,April,2015-04-01,122206,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2015,5,May,2015-05-01,157122,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2015,6,June,2015-06-01,200767,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2015,7,July,2015-07-01,244413,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2015,8,August,2015-08-01,226955,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2015,9,September,2015-09-01,183309,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2015,10,October,2015-10-01,148393,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2015,11,November,2015-11-01,122206,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2015,12,December,2015-12-01,113477,NA,2.3,NA,NA
Bryce Canyon,BRCA,UT,2016,1,January,2016-01-01,82779,NA,2.1,NA,NA
Bryce Canyon,BRCA,UT,2016,2,February,2016-02-01,94604,NA,1.9,NA,NA
Bryce Canyon,BRCA,UT,2016,3,March,2016-03-01,130081,NA,2.4,NA,NA
Bryce Canyon,BRCA,UT,2016,4,April,2016-04-01,165558,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2016,5,May,2016-05-01,212860,NA,3.1,NA,NA
Bryce Canyon,BRCA,UT,2016,6,June,2016-06-01,271988,NA,3,NA,NA
Bryce Canyon,BRCA,UT,2016,7,July,2016-07-01,331115,NA,2.7,NA,NA
Bryce Canyon,BRCA,UT,2016,8,August,2016-08-01,307464,NA,2.6,NA,NA
Bryce Canyon,BRCA,UT,2016,9,September,2016-09-01,248337,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2016,10,October,2016-10-01,201034,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2016,11,November,2016-11-01,165558,NA,2.5,NA,NA
Bryce Canyon,BRCA,UT,2016,12,December,2016-12-01,153732,NA,2.3,NA,NA
Canyonlands,CANY,UT,2007,1,January,2007-01-01,14615,NA,2.1,NA,NA
Canyonlands,CANY,UT,2007,2,February,2007-02-01,16702,NA,1.9,NA,NA
Canyonlands,CANY,UT,2007,3,March,2007-03-01,22966,NA,2.4,NA,NA
Canyonlands,CANY,UT,2007,4,April,2007-04-01,29229,NA,2.7,NA,NA
Canyonlands,CANY,UT,2007,5,May,2007-05-01,37580,NA,3.1,NA,NA
Canyonlands,CANY,UT,2007,6,June,2007-06-01,48019,NA,3,NA,NA
Canyonlands,CANY,UT,2007,7,July,2007-07-01,58458,NA,2.7,NA,NA
Canyonlands,CANY,UT,2007,8,August,2007-08-01,54283,NA,2.6,NA,NA
Canyonlands,CANY,UT,2007,9,September,2007-09-01,43844,NA,2.5,NA,NA
Canyonlands,CANY,UT,2007,10,October,2007-10-01,35493,NA,2.5,NA,NA
Canyonlands,CANY,UT,2007,11,November,2007-11-01,29229,NA,2.5,NA,NA
Canyonlands,CANY,UT,2007,12,December,2007-12-01,27141,NA,2.3,NA,NA
Canyonlands,CANY,UT,2008,1,January,2008-01-01,15285,NA,2.1,NA,NA
Canyonlands,CANY,UT,2008,2,February,2008-02-01,17469,NA,1.9,NA,NA
Canyonlands,CANY,UT,2008,3,March,2008-03-01,24019,NA,2.4,NA,NA
Canyonlands,CANY,UT,2008,4,April,2008-04-01,30570,NA,2.7,NA,NA
Canyonlands,CANY,UT,2008,5,May,2008-05-01,39304,NA,3.1,NA,NA
Canyonlands,CANY,UT,2008,6,June,2008-06-01,50222,NA,3,NA,NA
